layout,layout_id,set_id,material,raw_x,raw_y,x,y,hold_id,hold_family,variant,orientation,orientation_degrees,orientation_sin,orientation_cos
spray,11,13,plastic,28,104,0.71875,0.7352941176470589,26r,plastic:26,r,S,180.0,0.0,-1.0
spray,11,13,plastic,36,104,0.78125,0.7352941176470589,52s,plastic:52,s,S,180.0,0.0,-1.0
spray,11,13,plastic,44,104,0.84375,0.7352941176470589,55s,plastic:55,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-64,108,0.0,0.7647058823529411,19l,plastic:19,l,S/SW,202.5,-0.3826834324,-0.9238795325
spray,11,13,plastic,-56,108,0.0625,0.7647058823529411,21l,plastic:21,l,SW,225.0,-0.7071067812,-0.7071067812
spray,11,13,plastic,-40,108,0.1875,0.7647058823529411,77s,plastic:77,s,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,-24,108,0.3125,0.7647058823529411,18l,plastic:18,l,S,180.0,0.0,-1.0
spray,11,13,plastic,-16,108,0.375,0.7647058823529411,41l,plastic:41,l,W/SW,247.5,-0.9238795325,-0.3826834324
spray,11,13,plastic,8,108,0.5625,0.7647058823529411,42l,plastic:42,l,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,-44,112,0.15625,0.7941176470588235,44l,plastic:44,l,S,180.0,0.0,-1.0
spray,11,13,plastic,-36,112,0.21875,0.7941176470588235,2s,plastic:2,s,SW,225.0,-0.7071067812,-0.7071067812
spray,11,13,plastic,-4,112,0.46875,0.7941176470588235,20r,plastic:20,r,E,90.0,1.0,0.0
spray,11,13,plastic,12,112,0.59375,0.7941176470588235,68s,plastic:68,s,S/SW,202.5,-0.3826834324,-0.9238795325
spray,11,13,plastic,28,112,0.71875,0.7941176470588235,41r,plastic:41,r,E/SE,112.5,0.9238795325,-0.3826834324
spray,11,13,plastic,44,112,0.84375,0.7941176470588235,33r,plastic:33,r,S,180.0,0.0,-1.0
spray,11,13,plastic,60,112,0.96875,0.7941176470588235,48r,plastic:48,r,S,180.0,0.0,-1.0
spray,11,13,plastic,-64,116,0.0,0.8235294117647058,1s,plastic:1,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-56,116,0.0625,0.8235294117647058,75s,plastic:75,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-24,116,0.3125,0.8235294117647058,3s,plastic:3,s,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,-8,116,0.4375,0.8235294117647058,31s,plastic:31,s,NE,45.0,0.7071067812,0.7071067812
spray,11,13,plastic,8,116,0.5625,0.8235294117647058,51l,plastic:51,l,E,90.0,1.0,0.0
spray,11,13,plastic,16,116,0.625,0.8235294117647058,49l,plastic:49,l,W,270.0,-1.0,-0.0
spray,11,13,plastic,24,116,0.6875,0.8235294117647058,18r,plastic:18,r,SW,225.0,-0.7071067812,-0.7071067812
spray,11,13,plastic,40,116,0.8125,0.8235294117647058,45r,plastic:45,r,E/SE,112.5,0.9238795325,-0.3826834324
spray,11,13,plastic,48,116,0.875,0.8235294117647058,15r,plastic:15,r,SW,225.0,-0.7071067812,-0.7071067812
spray,11,13,plastic,64,116,1.0,0.8235294117647058,1s,plastic:1,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-52,120,0.09375,0.8529411764705882,38l,plastic:38,l,S,180.0,0.0,-1.0
spray,11,13,plastic,-44,120,0.15625,0.8529411764705882,57s,plastic:57,s,NE,45.0,0.7071067812,0.7071067812
spray,11,13,plastic,-36,120,0.21875,0.8529411764705882,36l,plastic:36,l,W,270.0,-1.0,-0.0
spray,11,13,plastic,-28,120,0.28125,0.8529411764705882,34r,plastic:34,r,E/SE,112.5,0.9238795325,-0.3826834324
spray,11,13,plastic,-12,120,0.40625,0.8529411764705882,62s,plastic:62,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-4,120,0.46875,0.8529411764705882,21l,plastic:21,l,SW,225.0,-0.7071067812,-0.7071067812
spray,11,13,plastic,4,120,0.53125,0.8529411764705882,44l,plastic:44,l,E/SE,112.5,0.9238795325,-0.3826834324
spray,11,13,plastic,20,120,0.65625,0.8529411764705882,36r,plastic:36,r,E,90.0,1.0,0.0
spray,11,13,plastic,28,120,0.71875,0.8529411764705882,62s,plastic:62,s,S,180.0,0.0,-1.0
spray,11,13,plastic,52,120,0.90625,0.8529411764705882,57s,plastic:57,s,E,90.0,1.0,0.0
spray,11,13,plastic,-64,124,0.0,0.8823529411764706,3s,plastic:3,s,NE,45.0,0.7071067812,0.7071067812
spray,11,13,plastic,-56,124,0.0625,0.8823529411764706,72s,plastic:72,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-40,124,0.1875,0.8823529411764706,21l,plastic:21,l,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,-24,124,0.3125,0.8823529411764706,25s,plastic:25,s,W/SW,247.5,-0.9238795325,-0.3826834324
spray,11,13,plastic,0,124,0.5,0.8823529411764706,56s,plastic:56,s,S,180.0,0.0,-1.0
spray,11,13,plastic,8,124,0.5625,0.8823529411764706,72s,plastic:72,s,S,180.0,0.0,-1.0
spray,11,13,plastic,24,124,0.6875,0.8823529411764706,71s,plastic:71,s,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,40,124,0.8125,0.8823529411764706,10l,plastic:10,l,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,-52,128,0.09375,0.9117647058823529,32s,plastic:32,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-44,128,0.15625,0.9117647058823529,67s,plastic:67,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-28,128,0.28125,0.9117647058823529,5s,plastic:5,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-12,128,0.40625,0.9117647058823529,10r,plastic:10,r,SW,225.0,-0.7071067812,-0.7071067812
spray,11,13,plastic,-4,128,0.46875,0.9117647058823529,71s,plastic:71,s,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,12,128,0.59375,0.9117647058823529,70s,plastic:70,s,S,180.0,0.0,-1.0
spray,11,13,plastic,20,128,0.65625,0.9117647058823529,44r,plastic:44,r,W/SW,247.5,-0.9238795325,-0.3826834324
spray,11,13,plastic,44,128,0.84375,0.9117647058823529,72s,plastic:72,s,S,180.0,0.0,-1.0
spray,11,13,plastic,52,128,0.90625,0.9117647058823529,32s,plastic:32,s,S,180.0,0.0,-1.0
spray,11,13,plastic,60,128,0.96875,0.9117647058823529,67s,plastic:67,s,SW,225.0,-0.7071067812,-0.7071067812
spray,11,13,plastic,-56,132,0.0625,0.9411764705882353,2s,plastic:2,s,S/SE,157.5,0.3826834324,-0.9238795325
spray,11,13,plastic,-40,132,0.1875,0.9411764705882353,58s,plastic:58,s,E,90.0,1.0,0.0
spray,11,13,plastic,-32,132,0.25,0.9411764705882353,73s,plastic:73,s,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,8,132,0.5625,0.9411764705882353,58s,plastic:58,s,E,90.0,1.0,0.0
spray,11,13,plastic,16,132,0.625,0.9411764705882353,25s,plastic:25,s,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,40,132,0.8125,0.9411764705882353,21r,plastic:21,r,S,180.0,0.0,-1.0
spray,11,13,plastic,48,132,0.875,0.9411764705882353,3s,plastic:3,s,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,64,132,1.0,0.9411764705882353,38r,plastic:38,r,S,180.0,0.0,-1.0
spray,11,13,plastic,-12,136,0.40625,0.9705882352941176,21r,plastic:21,r,S/SW,202.5,-0.3826834324,-0.9238795325
spray,11,13,plastic,-4,136,0.46875,0.9705882352941176,73s,plastic:73,s,SE,135.0,0.7071067812,-0.7071067812
spray,11,13,plastic,4,136,0.53125,0.9705882352941176,5s,plastic:5,s,S,180.0,0.0,-1.0
spray,11,13,plastic,20,136,0.65625,0.9705882352941176,34l,plastic:34,l,W,270.0,-1.0,-0.0
spray,11,13,plastic,28,136,0.71875,0.9705882352941176,56s,plastic:56,s,S,180.0,0.0,-1.0
spray,11,13,plastic,52,136,0.90625,0.9705882352941176,2s,plastic:2,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-64,140,0.0,1.0,63s,plastic:63,s,S/SW,202.5,-0.3826834324,-0.9238795325
spray,11,13,plastic,-48,140,0.125,1.0,76s,plastic:76,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-24,140,0.3125,1.0,1s,plastic:1,s,S,180.0,0.0,-1.0
spray,11,13,plastic,-16,140,0.375,1.0,4s,plastic:4,s,S,180.0,0.0,-1.0
spray,11,13,plastic,0,140,0.5,1.0,24s,plastic:24,s,S,180.0,0.0,-1.0
spray,11,13,plastic,24,140,0.6875,1.0,4s,plastic:4,s,S,180.0,0.0,-1.0
spray,11,13,plastic,40,140,0.8125,1.0,24s,plastic:24,s,S,180.0,0.0,-1.0
spray,11,13,plastic,56,140,0.9375,1.0,76s,plastic:76,s,S,180.0,0.0,-1.0
spray,11,13,plastic,64,140,1.0,1.0,63s,plastic:63,s,S/SE,157.5,0.3826834324,-0.9238795325
